student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
672,19,Male,2nd Year,1.4,0,151,Copilot,Coding,7,50,50,2,73,33.3,72.7,4,5.1,-19.3,4.3,3.4,2.7,10,45.8,1,Low
673,15,Male,2nd Year,0.9,0,33,Gemini,Doubt Solving,3,62,42,7,25,32.8,66.4,4,6.4,21.9,6.6,0.1,0.7,7,43.0,1,Low
674,16,Female,1st Year,0.6,1,125,None,Doubt Solving,4,67,65,10,65,90.1,63.4,9,6.7,39.0,8.9,1.5,4.2,4,67.3,1,Medium
675,18,Male,10th,2.2,1,28,ChatGPT+Gemini,Notes,4,12,105,10,96,52.5,96.0,1,6.1,15.4,4.3,2.9,2.9,6,51.7,1,Medium
676,22,Male,10th,2.7,1,25,ChatGPT+Gemini,Exam Prep,10,46,75,4,20,55.0,63.7,8,2.9,15.6,5.5,3.9,4.7,1,46.2,1,Low
677,15,Male,1st Year,1.8,1,73,ChatGPT,Homework,4,5,12,1,48,33.6,66.8,9,8.8,27.6,6.2,4.0,1.0,2,50.1,1,Medium
678,23,Male,3rd Year,0.9,1,44,Gemini,Notes,8,17,101,9,97,30.2,43.7,8,2.9,-18.6,4.9,5.4,0.7,8,71.9,1,Medium
679,21,Male,12th,3.4,1,16,ChatGPT,Doubt Solving,2,7,99,1,95,74.3,61.9,5,8.4,-13.1,6.8,2.6,1.1,7,66.3,1,Medium
680,15,Female,12th,2.0,1,163,ChatGPT+Gemini,None,2,40,75,7,45,66.6,71.4,8,7.4,30.7,8.3,0.1,1.0,4,60.8,1,Medium
681,24,Female,11th,4.9,1,62,Gemini,Coding,5,60,26,6,77,80.9,40.6,5,4.2,19.4,5.8,1.6,4.0,6,67.9,1,Medium
682,18,Female,10th,0.5,1,150,ChatGPT+Gemini,Coding,6,19,89,7,22,45.9,43.0,7,4.8,39.0,4.0,0.6,0.5,3,43.0,1,Low
683,20,Female,10th,5.1,1,92,ChatGPT,Notes,4,84,46,10,79,89.3,54.3,4,8.3,4.4,7.1,5.0,4.1,8,62.0,1,Medium
684,21,Female,1st Year,5.8,1,65,ChatGPT,Coding,7,95,114,1,33,48.4,84.5,10,9.9,6.8,8.4,0.9,3.2,7,45.0,1,Low
685,14,Male,1st Year,4.4,0,91,Claude,Coding,10,55,39,1,42,61.4,87.0,6,3.2,19.8,8.0,2.1,4.6,9,56.6,1,Medium
686,19,Female,12th,4.5,0,116,Claude,None,4,95,68,6,81,55.8,88.1,6,7.2,-9.2,7.3,0.9,2.3,5,60.9,1,Medium
687,14,Female,10th,5.6,1,41,Gemini,Exam Prep,8,1,31,8,29,89.9,74.4,6,1.7,-2.7,7.9,3.1,1.3,2,53.1,1,Medium
688,15,Female,10th,1.6,1,70,Gemini,Doubt Solving,2,65,99,3,23,87.5,90.1,1,1.7,31.6,5.6,1.2,4.5,3,44.4,1,Low
689,14,Female,2nd Year,6.0,1,74,Gemini,Notes,10,31,44,10,58,60.9,48.2,3,5.1,28.2,6.4,4.6,0.0,6,45.0,1,Low
690,24,Male,11th,4.8,1,70,Gemini,None,4,21,101,2,93,55.0,95.4,1,1.2,14.3,5.9,2.9,4.6,1,60.1,1,Medium
691,18,Female,11th,4.5,0,42,Gemini,Homework,7,89,115,4,53,85.0,88.4,9,9.2,1.5,4.2,3.0,3.1,2,60.2,1,Medium
692,23,Female,12th,2.5,0,54,Gemini,Homework,5,40,79,8,44,45.0,76.0,3,4.5,18.2,5.2,5.7,0.8,1,52.7,1,Medium
693,22,Other,3rd Year,3.5,1,55,None,None,10,9,73,9,71,95.9,74.9,8,4.4,-9.6,6.5,1.9,1.5,10,77.3,1,High
694,19,Male,10th,4.1,1,78,Gemini,Doubt Solving,2,38,36,6,34,52.3,46.7,5,3.9,6.0,7.2,2.3,3.0,3,46.8,1,Low
695,24,Male,2nd Year,3.9,1,158,ChatGPT,Homework,3,44,14,7,31,62.4,88.1,7,3.7,10.2,4.1,3.6,0.5,8,41.0,1,Low
696,24,Male,10th,4.4,0,82,ChatGPT,None,4,4,74,1,20,86.6,69.9,2,1.8,7.7,8.6,2.0,0.3,4,49.8,1,Low
697,14,Female,1st Year,1.0,1,120,ChatGPT,Coding,5,11,115,5,28,85.7,89.3,4,6.5,5.1,7.0,5.0,2.6,7,46.0,1,Low
698,14,Male,12th,2.5,1,175,None,Exam Prep,7,31,8,6,78,78.5,58.9,4,3.3,2.5,8.2,3.3,0.2,9,64.3,1,Medium
699,15,Male,3rd Year,2.9,1,179,ChatGPT+Gemini,Notes,3,39,81,10,33,38.1,43.1,2,4.1,14.7,4.9,0.0,3.9,5,48.5,1,Low
700,22,Other,11th,1.9,1,71,Copilot,Notes,9,17,96,6,50,47.0,70.3,10,4.0,1.5,7.1,1.9,3.5,4,60.4,1,Medium
701,16,Male,10th,1.4,1,0,ChatGPT+Gemini,Coding,10,73,54,6,72,79.9,92.9,9,4.1,15.4,4.4,3.0,4.6,9,77.9,1,High
702,14,Female,3rd Year,1.3,1,129,Gemini,Doubt Solving,3,63,8,7,82,90.2,45.3,2,8.9,11.2,6.3,4.7,4.1,10,55.3,1,Medium
703,18,Male,12th,2.5,1,92,Copilot,Exam Prep,5,86,63,4,29,41.8,64.7,1,5.2,1.2,7.5,4.4,0.3,5,21.9,0,Low
704,20,Female,11th,3.2,0,41,ChatGPT,Homework,5,0,40,5,62,99.2,90.0,5,5.6,27.1,7.3,4.0,1.0,9,70.7,1,Medium
705,19,Female,10th,0.8,1,73,ChatGPT,Notes,7,52,14,6,37,73.5,53.7,8,8.1,-17.4,5.2,5.0,1.0,10,58.5,1,Medium
706,14,Female,2nd Year,5.7,0,8,Claude,Notes,6,41,35,9,86,87.5,55.7,8,3.8,-3.8,4.6,1.3,2.2,4,77.5,1,High
707,18,Female,12th,4.7,1,113,Gemini,Doubt Solving,3,100,35,4,78,85.0,77.3,5,7.8,9.7,5.8,2.8,2.7,10,55.9,1,Medium
708,18,Male,10th,4.5,1,30,Gemini,Exam Prep,1,81,64,4,95,37.5,91.9,1,2.6,34.8,7.1,3.2,2.3,10,51.0,1,Medium
709,19,Male,11th,1.5,1,95,Claude,None,6,93,27,7,42,54.0,74.6,7,7.4,-15.7,4.4,5.8,1.1,9,47.4,1,Low
710,16,Male,11th,3.8,0,1,ChatGPT+Gemini,Homework,6,82,32,1,94,62.1,46.1,7,2.3,15.0,8.2,5.9,4.6,10,67.2,1,Medium
711,18,Female,2nd Year,3.4,0,23,Claude,Notes,4,37,64,7,65,48.2,95.8,10,7.2,-9.8,6.5,3.0,0.2,7,68.2,1,Medium
712,20,Female,12th,5.9,0,170,None,Notes,2,16,53,8,68,77.8,72.1,7,5.2,-19.3,8.3,0.9,0.2,9,78.5,1,High
713,18,Male,12th,4.6,0,42,Gemini,Homework,9,61,5,2,42,69.3,60.6,6,1.6,32.0,7.2,5.3,3.8,4,48.1,1,Low
714,18,Female,3rd Year,3.7,0,50,None,Exam Prep,6,27,74,4,31,98.7,85.2,2,6.4,32.6,8.9,0.2,1.4,10,54.2,1,Medium
715,18,Male,10th,5.2,1,173,None,Exam Prep,1,21,47,4,48,42.8,81.5,8,7.2,-3.5,6.5,2.7,3.7,7,52.5,1,Medium
716,23,Female,3rd Year,1.4,1,74,None,Exam Prep,8,45,90,10,78,69.3,58.4,1,2.8,31.6,7.6,3.0,1.5,3,53.7,1,Medium
717,23,Other,11th,0.6,1,98,ChatGPT,Notes,10,37,68,10,72,93.0,91.3,1,9.4,2.6,6.5,0.9,2.8,10,58.6,1,Medium
718,16,Male,11th,4.3,0,0,Claude,None,7,31,73,6,87,32.8,45.0,7,3.0,-17.2,4.8,2.2,4.3,3,59.3,1,Medium
719,14,Female,2nd Year,1.0,0,123,Copilot,Coding,6,54,27,7,82,64.8,92.7,1,3.8,-6.5,4.4,4.0,0.9,10,59.0,1,Medium
720,18,Male,2nd Year,1.1,0,116,ChatGPT,Notes,1,88,15,7,48,44.9,46.1,4,7.6,19.0,5.2,4.2,3.6,10,51.9,1,Medium
721,22,Female,12th,4.6,0,86,ChatGPT+Gemini,Doubt Solving,10,8,106,4,22,97.1,42.2,10,2.8,-7.6,6.9,4.7,4.1,3,64.6,1,Medium
722,14,Female,3rd Year,2.0,1,128,ChatGPT,Doubt Solving,5,99,25,3,56,76.6,91.9,6,9.3,14.6,8.2,3.4,4.9,3,60.1,1,Medium
723,16,Male,11th,4.0,0,117,ChatGPT+Gemini,None,4,49,49,4,82,49.1,44.0,5,6.8,-9.0,4.7,1.8,1.0,10,50.7,1,Medium
724,17,Male,10th,5.5,1,62,ChatGPT,Notes,7,36,53,9,42,99.3,99.5,9,7.7,-7.5,8.6,0.1,2.5,4,65.5,1,Medium
725,14,Male,1st Year,2.2,1,75,Gemini,Notes,2,64,91,10,68,45.3,44.9,8,2.1,20.5,6.4,3.6,1.5,10,58.7,1,Medium
726,14,Female,10th,1.7,1,167,None,Homework,1,92,77,7,96,53.2,89.7,3,8.4,32.2,6.5,3.4,2.2,10,61.6,1,Medium
727,21,Female,2nd Year,1.1,1,94,ChatGPT+Gemini,Exam Prep,7,78,12,3,22,77.3,97.8,3,6.1,24.9,4.2,3.8,0.3,2,42.8,1,Low
728,15,Male,10th,1.2,0,156,ChatGPT+Gemini,None,8,43,64,3,41,69.7,74.4,6,7.9,-16.5,8.8,5.6,4.5,6,46.5,1,Low
729,21,Female,11th,0.8,1,34,Claude,Homework,5,59,34,5,55,87.7,50.2,3,1.6,35.4,4.3,1.4,1.6,9,57.6,1,Medium
730,20,Female,3rd Year,1.0,0,91,ChatGPT,None,8,28,78,8,29,76.9,49.7,1,6.5,-10.4,5.5,4.2,4.9,7,44.0,1,Low
731,23,Male,12th,2.9,0,84,ChatGPT+Gemini,Doubt Solving,4,84,28,5,28,70.5,85.6,6,7.2,23.6,7.2,1.2,2.2,5,37.6,0,Low
732,23,Male,3rd Year,2.3,0,138,ChatGPT+Gemini,Doubt Solving,8,62,30,6,75,53.5,44.0,1,5.5,23.7,7.2,4.7,1.8,2,49.0,1,Low
733,15,Female,1st Year,4.4,0,138,ChatGPT,Coding,3,75,11,9,74,50.7,81.2,2,8.5,7.1,6.1,0.2,2.5,10,45.2,1,Low
734,19,Female,12th,5.3,1,55,ChatGPT,Exam Prep,7,25,68,9,38,36.9,57.3,9,9.5,13.8,8.3,1.6,0.7,5,53.7,1,Medium
735,19,Male,1st Year,4.8,1,6,Copilot,Exam Prep,6,44,111,6,91,58.2,95.6,2,3.0,-14.2,5.7,1.5,4.2,9,70.0,1,Medium
736,16,Male,1st Year,3.4,1,50,Claude,None,1,94,109,5,52,85.2,73.2,2,1.5,38.4,4.8,5.1,4.0,1,47.1,1,Low
737,24,Male,11th,1.1,1,38,ChatGPT+Gemini,Doubt Solving,5,34,31,8,39,49.9,53.3,5,8.0,-16.1,4.2,3.3,4.1,10,57.9,1,Medium
738,15,Female,11th,4.4,1,41,ChatGPT,Homework,4,77,9,1,54,91.7,90.8,4,5.3,34.6,4.7,2.5,2.1,6,55.3,1,Medium
739,14,Male,2nd Year,2.5,1,71,ChatGPT+Gemini,Notes,6,6,4,3,50,86.1,99.0,4,1.5,-5.1,8.8,1.5,1.8,4,61.4,1,Medium
740,19,Male,2nd Year,1.0,1,52,Copilot,Exam Prep,9,66,26,6,69,99.8,84.7,10,1.8,3.5,5.6,1.9,4.8,6,76.6,1,High
741,18,Female,1st Year,5.1,1,90,Copilot,Notes,4,52,38,8,65,80.8,81.9,3,3.0,25.5,7.3,4.3,2.8,4,57.2,1,Medium
742,24,Female,3rd Year,2.4,1,148,ChatGPT+Gemini,Doubt Solving,2,40,20,6,97,33.4,91.4,4,1.0,32.7,8.8,5.1,4.4,3,58.3,1,Medium
743,22,Male,2nd Year,1.7,1,29,Claude,Coding,8,3,15,10,29,71.5,41.2,7,5.2,21.7,8.4,0.6,1.3,2,52.6,1,Medium
744,14,Male,11th,5.3,1,122,Gemini,Doubt Solving,1,1,28,6,86,51.1,93.3,3,4.3,-12.7,6.5,0.1,2.7,9,59.3,1,Medium
745,20,Female,2nd Year,5.5,0,128,ChatGPT+Gemini,Notes,6,34,78,4,53,96.4,55.0,6,1.4,1.1,4.4,3.3,3.4,2,63.2,1,Medium
746,18,Male,1st Year,2.4,0,23,Copilot,Doubt Solving,4,32,101,7,70,79.8,75.4,3,3.2,16.6,7.6,5.0,0.5,5,55.7,1,Medium
747,18,Male,12th,2.5,1,124,Claude,Exam Prep,6,100,70,7,58,84.8,66.8,6,7.7,39.2,4.7,0.1,4.4,7,64.9,1,Medium
748,15,Female,3rd Year,3.7,1,133,None,None,3,49,81,1,87,69.3,66.0,10,8.3,4.3,4.7,3.5,2.2,7,71.1,1,Medium
749,24,Male,3rd Year,4.5,1,5,ChatGPT,None,9,12,114,3,31,97.7,67.0,1,1.0,-1.8,8.4,4.9,4.0,2,48.6,1,Low
750,16,Female,10th,0.8,1,126,None,Notes,3,6,82,9,45,41.9,81.0,3,2.0,-3.2,7.3,0.7,4.0,2,38.7,0,Low
751,20,Female,2nd Year,3.8,0,116,Claude,Notes,3,38,80,6,90,57.3,80.6,4,10.0,31.2,8.7,2.2,3.4,1,61.5,1,Medium
752,19,Male,3rd Year,5.7,1,34,Claude,Coding,5,90,13,4,86,65.0,62.6,4,6.8,-9.8,8.8,0.6,1.9,8,62.7,1,Medium
753,15,Male,11th,1.9,1,127,ChatGPT+Gemini,Exam Prep,7,48,40,8,21,68.7,99.6,4,7.2,18.7,6.3,0.2,2.8,2,43.1,1,Low
754,19,Female,12th,5.5,1,78,Claude,Homework,6,2,111,7,31,84.3,98.0,1,4.4,30.9,7.3,3.0,4.0,10,43.6,1,Low
755,15,Female,11th,5.7,0,34,ChatGPT,Coding,7,16,73,10,78,81.0,49.4,2,5.5,31.2,7.3,4.0,0.5,10,59.1,1,Medium
756,15,Female,2nd Year,2.0,1,47,None,Exam Prep,9,24,88,6,51,33.8,81.3,1,5.6,-12.2,4.6,5.5,4.1,2,40.7,1,Low
757,15,Female,1st Year,4.6,0,113,ChatGPT+Gemini,None,3,93,40,4,70,80.7,70.7,4,4.1,27.6,7.1,1.9,1.4,9,60.5,1,Medium
758,24,Male,10th,1.8,1,104,Copilot,Homework,5,13,43,4,30,48.4,56.3,9,7.2,35.2,4.6,1.6,1.9,7,48.2,1,Low
759,16,Female,10th,4.6,1,71,ChatGPT,None,5,92,72,8,51,59.1,88.5,8,6.2,27.0,8.3,3.7,1.4,4,50.1,1,Medium
760,15,Male,12th,4.9,0,42,ChatGPT+Gemini,Notes,3,4,15,3,83,61.5,53.5,1,9.5,22.1,8.6,5.7,4.9,7,59.6,1,Medium
761,17,Male,3rd Year,1.9,1,34,ChatGPT+Gemini,None,10,70,111,9,64,78.5,80.2,8,1.1,11.0,5.9,1.1,3.6,10,70.6,1,Medium
762,22,Male,3rd Year,4.4,1,132,Gemini,Coding,9,82,23,8,98,77.7,84.2,2,9.0,26.1,7.5,0.7,5.0,8,71.2,1,Medium
763,19,Male,3rd Year,5.0,0,30,ChatGPT,Notes,9,32,20,4,73,56.5,64.2,5,9.5,14.6,7.5,5.1,0.5,4,65.7,1,Medium
764,14,Female,10th,2.5,1,105,Claude,Notes,6,84,58,3,25,86.9,42.3,9,2.3,4.5,4.3,0.8,4.8,6,59.6,1,Medium
765,21,Male,1st Year,1.4,0,158,ChatGPT,Notes,5,50,118,4,45,38.5,59.2,9,3.0,9.6,4.8,2.6,1.1,4,45.9,1,Low
766,20,Male,3rd Year,1.0,0,100,ChatGPT,Exam Prep,4,84,97,2,27,46.3,88.5,1,1.5,19.3,8.4,4.7,0.1,4,25.8,0,Low
767,23,Male,11th,3.7,1,7,Gemini,Homework,4,16,38,6,27,59.7,80.4,9,3.1,13.5,5.0,2.3,1.1,10,48.9,1,Low
768,16,Female,3rd Year,5.9,1,5,Claude,Exam Prep,5,86,115,3,57,45.3,69.1,6,6.8,20.1,7.8,3.9,0.9,3,45.1,1,Low
769,14,Female,1st Year,5.0,1,86,None,Notes,2,60,70,3,27,94.9,82.7,1,3.0,38.9,7.0,4.8,3.7,8,47.1,1,Low
770,18,Male,12th,2.9,0,79,Gemini,Coding,8,90,6,1,36,94.9,53.0,7,8.7,-4.3,7.6,3.2,3.4,10,56.2,1,Medium
771,17,Male,12th,3.5,1,43,Gemini,None,7,30,27,8,22,41.9,95.6,3,9.2,39.7,4.7,1.2,1.8,1,25.7,0,Low
772,23,Male,10th,2.0,1,176,Gemini,Notes,7,14,50,8,60,58.9,90.4,5,1.2,-16.8,8.0,1.4,0.9,1,45.9,1,Low
773,21,Female,1st Year,1.4,0,135,ChatGPT,Homework,1,39,34,9,92,99.4,41.9,4,5.6,16.5,5.8,5.9,1.8,2,85.9,1,High
774,14,Female,11th,3.2,1,63,None,Exam Prep,8,64,57,5,72,31.4,80.2,3,1.1,36.0,8.9,4.9,4.8,1,43.5,1,Low
775,23,Female,1st Year,3.0,0,131,Gemini,Homework,1,19,9,4,89,33.0,56.6,3,6.6,-13.9,6.2,1.9,1.5,5,55.3,1,Medium
776,14,Female,11th,3.4,0,31,Copilot,Exam Prep,9,33,37,9,81,89.0,69.7,4,4.1,39.4,5.6,1.1,3.4,8,68.1,1,Medium
777,17,Male,11th,5.7,1,52,Claude,None,6,64,31,3,72,56.8,51.8,3,8.6,35.1,4.7,1.7,1.7,8,50.6,1,Medium
778,21,Female,1st Year,3.8,1,112,None,Homework,8,31,61,4,78,81.2,84.0,6,9.3,31.2,4.4,4.9,4.0,8,78.5,1,High
779,18,Female,2nd Year,3.8,0,62,Claude,Homework,1,21,97,8,42,73.3,42.7,2,5.5,11.6,8.4,3.6,2.9,5,45.0,1,Low
780,15,Male,1st Year,1.2,1,113,None,Exam Prep,6,61,87,2,66,78.6,73.2,1,9.6,-7.2,4.6,4.1,3.3,1,52.8,1,Medium
781,19,Male,11th,6.0,0,76,Gemini,Exam Prep,1,92,119,3,54,43.8,46.6,9,8.8,-14.6,8.4,3.9,0.2,3,58.9,1,Medium
782,18,Female,3rd Year,4.8,1,160,None,Exam Prep,3,44,115,3,33,68.3,58.4,7,1.9,-16.1,6.8,5.1,3.7,8,50.2,1,Medium
783,15,Female,12th,5.3,0,21,ChatGPT,Doubt Solving,2,10,49,8,84,75.2,51.6,1,4.2,15.3,7.3,5.9,1.3,7,63.6,1,Medium
784,24,Male,12th,2.8,1,126,None,None,2,32,40,2,68,68.7,66.0,8,4.1,22.1,8.0,3.8,3.2,3,56.3,1,Medium
785,24,Female,10th,3.3,0,30,ChatGPT+Gemini,Homework,4,37,46,8,55,96.1,68.9,1,3.7,-6.8,6.7,3.6,2.1,5,51.2,1,Medium
786,24,Female,12th,3.4,1,23,ChatGPT+Gemini,Doubt Solving,7,64,109,7,20,31.1,79.5,1,8.2,9.4,6.5,0.7,1.6,10,12.7,0,Low
787,16,Male,2nd Year,1.6,1,2,ChatGPT,Doubt Solving,3,62,104,1,41,45.0,67.0,6,3.7,11.7,7.9,5.5,1.8,6,45.9,1,Low
788,22,Male,11th,4.3,0,32,Gemini,Notes,7,37,1,8,54,35.2,83.5,10,4.4,33.8,6.1,0.4,0.6,9,51.4,1,Medium
789,20,Male,1st Year,5.5,0,153,Gemini,Doubt Solving,9,72,41,1,22,97.4,88.4,9,1.8,-12.4,4.4,4.1,0.7,10,50.1,1,Medium
790,20,Female,1st Year,1.4,1,50,Copilot,Doubt Solving,4,12,3,9,31,46.4,99.6,3,5.7,27.9,7.2,4.5,0.6,1,33.0,0,Low
791,24,Male,2nd Year,1.0,0,29,ChatGPT+Gemini,Exam Prep,7,47,0,1,56,81.8,47.4,2,2.1,26.3,4.2,2.0,3.4,9,57.9,1,Medium
792,19,Male,12th,4.6,1,162,ChatGPT+Gemini,Exam Prep,1,23,21,5,77,40.2,64.5,10,8.8,20.9,7.0,0.6,1.4,6,67.7,1,Medium
793,21,Female,11th,2.0,1,24,Claude,Coding,2,35,10,8,96,33.7,55.3,1,8.2,-5.1,6.6,2.5,4.8,4,52.9,1,Medium
794,17,Female,12th,3.9,1,27,Gemini,None,8,19,111,4,31,43.4,83.5,6,3.7,-16.9,5.5,1.4,4.1,2,40.3,1,Low
795,21,Male,10th,4.3,1,96,ChatGPT,Homework,3,42,10,6,21,49.3,70.9,5,1.0,27.0,5.7,3.6,1.7,9,35.1,0,Low
796,17,Male,12th,2.3,1,86,Gemini,None,5,56,108,1,84,62.1,46.7,10,1.6,13.6,6.3,0.2,2.6,5,73.6,1,Medium
797,21,Female,10th,5.0,1,25,Gemini,Doubt Solving,8,64,13,3,77,31.6,43.8,7,3.0,17.7,6.5,0.3,3.9,6,51.4,1,Medium
798,22,Female,1st Year,3.5,1,119,Copilot,Doubt Solving,5,59,90,5,79,73.2,70.0,5,5.5,31.1,6.1,3.4,0.7,2,57.0,1,Medium
799,16,Female,11th,5.3,1,135,None,Homework,1,98,96,2,60,75.9,61.0,6,7.6,-12.1,6.0,0.8,0.9,4,53.9,1,Medium
800,16,Male,3rd Year,4.7,0,100,None,None,2,42,91,1,54,50.4,71.6,2,1.9,-7.6,5.6,2.2,1.9,1,35.0,0,Low
801,24,Female,10th,5.3,1,96,ChatGPT,Exam Prep,10,83,86,9,30,48.5,54.9,1,7.4,5.3,7.2,5.2,2.6,8,30.2,0,Low
802,15,Female,12th,0.6,1,14,Copilot,Exam Prep,3,64,72,8,71,43.3,63.3,6,5.9,1.2,6.0,0.1,0.6,6,56.1,1,Medium
803,23,Female,12th,1.8,1,48,Copilot,Homework,10,45,58,3,71,45.1,98.4,2,6.6,37.0,5.6,0.9,2.3,8,51.1,1,Medium
804,16,Female,1st Year,1.0,0,110,Copilot,Homework,2,61,17,6,81,75.5,54.5,3,9.4,-0.9,8.5,5.4,1.0,3,67.3,1,Medium
805,16,Male,2nd Year,2.9,1,7,None,Exam Prep,9,69,60,8,82,72.4,41.4,1,9.6,34.0,4.9,2.3,4.4,4,61.3,1,Medium
806,18,Male,3rd Year,5.4,1,84,Copilot,Homework,5,25,106,6,34,94.0,95.4,8,7.6,11.9,4.7,2.2,4.7,7,56.3,1,Medium
807,18,Female,2nd Year,3.1,1,127,Gemini,None,1,28,23,8,89,87.9,88.2,7,7.2,-14.2,7.9,3.3,3.7,6,78.5,1,High
808,15,Female,12th,5.2,1,130,None,Exam Prep,8,40,26,3,59,70.3,67.3,10,7.9,20.4,4.6,2.6,0.7,5,67.0,1,Medium
809,23,Female,2nd Year,2.3,0,136,None,Homework,3,14,34,4,28,41.7,71.9,8,7.1,24.8,5.4,4.6,3.4,4,41.0,1,Low
810,19,Male,3rd Year,2.4,0,13,Claude,Exam Prep,9,100,116,8,89,52.6,60.1,5,1.1,-10.2,5.8,1.7,2.7,2,57.9,1,Medium
811,18,Female,3rd Year,5.4,1,90,Gemini,Coding,9,18,67,10,36,63.3,48.6,6,10.0,5.2,5.4,0.9,4.2,8,46.3,1,Low
812,19,Female,11th,2.8,1,147,Copilot,Exam Prep,6,72,21,10,42,59.4,56.1,3,6.7,-11.1,7.7,3.3,1.9,8,41.1,1,Low
813,14,Male,2nd Year,4.8,1,3,Copilot,Exam Prep,4,58,10,8,77,34.5,61.5,7,5.4,-9.4,5.0,2.8,4.9,7,63.9,1,Medium
814,18,Male,11th,1.8,1,151,Claude,Doubt Solving,9,80,70,6,99,55.1,73.3,4,5.1,21.3,7.4,2.2,4.0,1,67.0,1,Medium
815,22,Female,12th,5.7,1,75,ChatGPT+Gemini,None,9,95,104,10,70,43.1,56.9,2,3.1,9.7,5.5,2.3,1.0,10,48.3,1,Low
816,23,Female,12th,3.7,0,27,ChatGPT,Exam Prep,2,27,57,6,76,70.2,59.4,7,5.3,-18.1,8.3,5.5,3.3,5,71.5,1,Medium
817,15,Female,12th,4.7,1,98,Copilot,Homework,10,14,100,9,35,95.1,72.9,6,7.6,36.1,8.4,4.8,2.6,9,59.1,1,Medium
818,14,Female,1st Year,1.0,0,158,Copilot,Notes,6,57,97,8,64,39.8,56.9,1,3.3,21.4,5.4,1.2,3.7,10,28.6,0,Low
819,23,Male,2nd Year,3.2,1,66,Gemini,Homework,4,52,75,3,80,90.3,98.3,9,8.6,-16.8,7.0,2.7,1.9,1,90.7,1,High
820,24,Male,10th,5.5,1,116,Copilot,Doubt Solving,3,41,3,7,31,48.3,66.8,9,2.9,23.2,8.1,4.5,0.1,6,47.7,1,Low
821,22,Female,3rd Year,5.3,0,16,Copilot,Homework,10,27,108,9,92,78.2,88.5,10,8.7,30.3,4.4,3.1,1.9,9,87.9,1,High
822,23,Female,10th,0.8,1,133,ChatGPT,Coding,6,72,65,10,25,72.5,80.8,3,6.3,4.3,6.8,5.6,3.3,10,35.5,0,Low
823,22,Female,12th,2.2,0,106,Gemini,Notes,8,90,110,3,23,45.3,48.1,10,8.5,25.3,8.9,4.3,0.7,5,45.1,1,Low
824,22,Female,2nd Year,2.9,0,80,ChatGPT+Gemini,Notes,9,18,64,9,93,55.9,86.9,1,4.8,-2.6,5.8,0.8,4.7,7,57.3,1,Medium
825,19,Male,11th,1.4,0,10,Copilot,None,9,70,17,5,54,68.3,54.9,7,3.9,-12.7,7.6,2.4,1.7,6,65.9,1,Medium
826,21,Female,10th,4.5,1,165,Copilot,Doubt Solving,2,88,58,10,66,93.8,93.5,4,7.3,38.2,8.0,5.1,3.0,9,56.8,1,Medium
827,24,Male,12th,1.5,0,100,ChatGPT+Gemini,None,8,93,22,9,38,42.9,83.3,3,4.3,-19.7,7.7,2.4,0.6,1,30.8,0,Low
828,14,Male,10th,2.4,1,161,Claude,Notes,8,76,97,1,46,54.1,83.0,8,9.6,11.4,8.7,3.1,0.1,10,50.0,1,Low
829,23,Male,10th,4.1,1,174,ChatGPT+Gemini,Exam Prep,5,1,3,4,30,99.6,58.4,9,7.7,-14.1,7.8,4.9,2.6,1,64.9,1,Medium
830,17,Male,3rd Year,3.2,0,159,ChatGPT+Gemini,Doubt Solving,4,17,52,9,89,85.3,63.6,8,4.9,15.8,8.7,0.1,2.4,5,85.0,1,High
831,14,Male,10th,4.6,1,106,Gemini,None,9,39,114,9,78,56.9,83.9,4,2.6,-19.7,5.2,0.5,5.0,8,63.9,1,Medium
832,21,Male,12th,5.8,1,119,None,Coding,4,52,115,6,60,40.0,61.8,7,6.0,-16.3,7.0,1.6,4.1,5,45.0,1,Low
833,14,Male,3rd Year,1.1,1,173,ChatGPT+Gemini,Notes,10,7,105,10,62,65.1,67.2,2,6.4,22.3,5.9,4.6,3.5,4,49.6,1,Low
834,16,Male,12th,4.4,0,162,Gemini,Notes,4,83,108,6,47,70.9,73.5,1,9.7,28.6,7.6,1.7,3.2,5,45.4,1,Low
835,17,Female,1st Year,1.8,0,149,None,Doubt Solving,3,8,82,3,82,48.1,57.9,1,7.7,27.6,4.8,2.5,4.7,8,52.9,1,Medium
836,21,Male,1st Year,2.8,1,143,ChatGPT+Gemini,Notes,10,76,39,10,86,79.8,85.8,10,3.3,-9.6,4.9,2.1,4.5,3,78.6,1,High
837,19,Male,1st Year,0.7,1,105,Copilot,Notes,3,20,105,5,64,67.9,56.5,5,3.4,-19.7,4.7,4.8,0.5,4,52.1,1,Medium
838,23,Female,10th,1.2,1,117,Copilot,Coding,3,91,39,8,43,55.7,43.2,9,6.2,25.0,5.3,3.6,1.6,5,39.1,0,Low
839,20,Female,2nd Year,2.3,1,75,None,Coding,7,43,50,2,96,50.3,87.2,4,2.1,-9.0,4.9,1.3,1.1,9,57.1,1,Medium
